input,out,weight
1979,2030,4
1979,2037,10
1979,2040,15
1979,2043,10
1979,2045,2
1979,2046,6
1979,2055,21
1979,2058,8
1979,2059,6
1979,2060,11
1979,2063,19
1979,2064,20
1979,2069,10
1979,2073,13
1979,2074,6
1979,2078,11
1979,2084,14
1979,2086,4
1979,2088,11
1979,2090,8
1979,2093,3
1979,2095,6
1979,2098,11
1979,2104,6
1979,2112,18
1979,2115,17
1979,2118,3
1979,2121,16
1979,2122,2
1979,2123,18
1979,2124,10
1979,2131,3
1979,2136,7
1979,2139,6
1979,2140,1
1979,2142,13
1979,2150,5
1979,2164,2
1979,2165,13
1979,2179,15
1979,2184,12
1979,2188,15
1979,2190,13
1979,2200,10
1979,2201,7
1979,2206,11
1979,2210,18
1979,2212,19
1979,2213,7
1979,2216,12
1979,2218,15
1979,2220,8
1979,2229,4
1979,2233,6
1979,2240,15
1979,2253,8
1979,2257,16
1979,2258,5
1979,2261,19
1979,2266,21
1979,2271,3
1979,2275,18
1979,2276,6
1979,2278,6
1979,2290,10
1979,2299,10
1979,2300,6
1979,2308,1
1979,2309,12
1979,2323,8
1979,2324,3
1979,2326,9
1979,2329,15
1979,2331,18
1979,2339,4
1979,2340,9
1979,2347,6
1979,2352,10
1979,2353,13
1979,2356,12
1979,2359,11
1979,2363,5
1979,2369,10
1979,2370,17
1979,2374,4
1979,2376,3
1979,2381,14
1979,2386,12
1979,2391,13
1979,2392,2
1979,2395,5
1979,2404,19
1979,2407,21
1979,2408,8
1979,2409,16
1979,2410,7
1979,2414,21
1979,2418,21
1979,2423,20
1979,2428,21
1979,2433,3
1979,2460,20
1979,2462,2
1979,2464,4
1979,2467,3
1979,2469,4
1979,2477,12
1979,2482,2
1979,2484,9
1979,2489,3
1979,2492,7
1979,2495,19
1979,2500,11
1979,2504,13
1979,2506,5
1979,2507,11
1979,2520,8
1979,2521,5
1979,2526,16
1979,2539,16
1979,2542,14
1979,2543,13
1979,2546,13
1979,2549,9
1979,2550,2
1979,2551,20
1979,2552,16
1979,2553,10
1979,2554,5
1979,2556,8
1979,2559,6
1979,2560,3
1979,2563,18
1979,2564,15
1979,2573,6
1979,2575,12
1979,2576,17
1979,2578,3
1979,2586,8
1979,2590,16
1979,2593,7
1979,2600,4
1979,2602,2
1979,2604,11
1979,2607,16
1979,2611,18
1979,2615,3
1979,2619,19
1979,2624,14
1979,2625,12
1979,2631,10
1979,2638,21
1979,2654,21
1979,2655,20
1980,1991,7
1980,1995,19
1980,1998,20
1980,1999,8
1980,2001,12
1980,2006,5
1980,2009,3
1980,2011,4
1980,2012,2
1980,2014,13
1980,2018,10
1980,2022,21
1980,2024,5
1980,2025,8
1980,2027,19
1980,2050,16
1980,2061,4
1980,2097,3
1980,2116,17
1980,2143,18
1980,2159,17
1980,2171,13
1980,2202,15
1980,2284,3
1980,2297,16
1980,2337,10
1980,2346,19
1980,2364,21
1980,2365,5
1980,2378,21
1980,2435,8
1980,2538,14
1980,2583,10
1980,2585,3
1980,2620,4
1980,2626,15
1980,2633,7
1980,2636,11
1980,2640,13
1980,2645,10
1980,2647,12
1980,2648,17
1980,2657,18
1980,2659,2
1981,2003,14
1981,2007,18
1981,2026,20
1981,2029,9
1981,2053,14
1981,2054,5
1981,2062,5
1981,2071,1
1981,2072,12
1981,2075,15
1981,2081,6
1981,2101,13
1981,2110,16
1981,2111,15
1981,2132,3
1981,2161,6
1981,2199,3
1981,2221,3
1981,2222,17
1981,2235,16
1981,2243,14
1981,2264,20
1981,2274,3
1981,2280,21
1981,2282,21
1981,2294,10
1981,2304,13
1981,2327,18
1981,2328,11
1981,2333,21
1981,2336,1
1981,2344,20
1981,2384,15
1981,2390,2
1981,2394,7
1981,2396,11
1981,2399,4
1981,2434,12
1981,2438,13
1981,2451,20
1981,2458,20
1981,2479,13
1981,2501,4
1981,2509,9
1981,2511,16
1981,2537,19
1981,2592,16
1981,2603,7
1981,2617,5
1981,2652,4
1982,1988,17
1982,2085,8
1982,2092,19
1982,2134,2
1982,2142,10
1982,2222,2
1982,2235,13
1982,2262,17
1982,2280,14
1982,2327,8
1982,2345,18
1982,2349,11
1982,2443,2
1982,2512,15
1982,2513,1
1982,2522,3
1982,2560,14
1982,2594,13
1983,1984,4
1983,1985,4
1983,1986,1
1983,1989,6
1983,1993,17
1983,2005,15
1983,2020,21
1983,2030,3
1983,2033,14
1983,2037,10
1983,2040,3
1983,2043,14
1983,2044,12
1983,2045,3
1983,2046,7
1983,2055,4
1983,2058,10
1983,2059,8
1983,2063,9
1983,2064,17
1983,2069,7
1983,2073,1
1983,2074,19
1983,2077,12
1983,2078,16
1983,2083,19
1983,2084,4
1983,2086,20
1983,2088,20
1983,2090,13
1983,2092,6
1983,2093,14
1983,2095,16
1983,2103,1
1983,2104,5
1983,2108,18
1983,2109,6
1983,2112,3
1983,2118,14
1983,2121,19
1983,2122,10
1983,2123,9
1983,2124,17
1983,2131,17
1983,2139,8
1983,2140,21
1983,2142,13
1983,2147,2
1983,2150,10
1983,2154,17
1983,2172,10
1983,2179,3
1983,2184,16
1983,2188,9
1983,2189,18
1983,2190,8
1983,2200,21
1983,2201,1
1983,2206,7
1983,2210,20
1983,2212,7
1983,2213,13
1983,2218,21
1983,2220,4
1983,2229,12
1983,2233,16
1983,2237,4
1983,2240,19
1983,2244,12
1983,2253,20
1983,2257,12
1983,2261,5
1983,2266,17
1983,2271,2
1983,2275,8
1983,2276,5
1983,2278,3
1983,2288,2
1983,2290,6
1983,2299,14
1983,2300,3
1983,2303,15
1983,2306,2
1983,2307,11
1983,2308,21
1983,2309,9
1983,2323,15
1983,2324,12
1983,2326,7
1983,2329,3
1983,2331,6
1983,2334,6
1983,2339,7
1983,2340,19
1983,2347,16
1983,2348,10
1983,2352,2
1983,2354,2
1983,2356,8
1983,2359,9
1983,2363,14
1983,2369,17
1983,2370,20
1983,2374,9
1983,2376,6
1983,2381,2
1983,2386,6
1983,2387,1
1983,2391,8
1983,2395,1
1983,2404,4
1983,2408,17
1983,2409,6
1983,2410,14
1983,2414,19
1983,2423,11
1983,2427,11
1983,2428,13
1983,2429,14
1983,2430,5
1983,2433,21
1983,2446,8
1983,2454,1
1983,2460,12
1983,2464,7
1983,2467,10
1983,2468,14
1983,2469,21
1983,2476,21
1983,2477,15
1983,2478,12
1983,2482,8
1983,2484,7
1983,2489,15
1983,2492,4
1983,2495,12
1983,2499,17
1983,2504,2
1983,2506,15
1983,2507,14
1983,2512,1
1983,2520,14
1983,2521,16
1983,2526,19
1983,2532,1
1983,2539,21
1983,2542,21
1983,2543,15
1983,2546,20
1983,2549,2
1983,2550,9
1983,2551,20
1983,2552,3
1983,2553,2
1983,2559,14
1983,2560,2
1983,2561,1
1983,2563,20
1983,2564,20
1983,2573,17
1983,2575,11
1983,2578,14
1983,2579,1
1983,2586,21
1983,2590,17
1983,2593,3
1983,2600,21
1983,2601,16
1983,2602,5
1983,2604,12
1983,2606,19
1983,2607,14
1983,2611,12
1983,2613,8
1983,2615,2
1983,2619,10
1983,2623,5
1983,2624,4
1983,2625,6
1983,2630,16
1983,2631,11
1983,2638,19
1983,2646,19
1983,2654,8
1983,2655,13
1984,1985,19
1984,1986,8
1984,1989,8
1984,1993,14
1984,1997,5
1984,2020,11
1984,2021,7
1984,2030,18
1984,2033,2
1984,2037,10
1984,2040,18
1984,2043,11
1984,2045,17
1984,2046,18
1984,2055,12
1984,2059,12
1984,2060,2
1984,2063,18
1984,2064,6
1984,2069,11
1984,2073,17
1984,2074,15
1984,2078,12
1984,2083,10
1984,2086,2
1984,2088,15
1984,2090,8
1984,2093,9
1984,2095,16
1984,2098,11
1984,2103,1
1984,2104,20
1984,2108,14
1984,2109,7
1984,2112,9
1984,2115,21
1984,2118,7
1984,2121,15
1984,2123,1
1984,2124,21
1984,2131,7
1984,2139,7
1984,2140,5
1984,2142,17
1984,2150,16
1984,2165,19
1984,2172,9
1984,2184,13
1984,2188,14
1984,2190,13
1984,2200,1
1984,2201,3
1984,2206,10
1984,2212,3
1984,2213,3
1984,2218,4
1984,2220,8
1984,2229,12
1984,2233,19
1984,2237,3
1984,2240,14
1984,2244,14
1984,2253,12
1984,2257,15
1984,2261,18
1984,2266,8
1984,2271,6
1984,2275,10
1984,2276,20
1984,2278,5
1984,2290,8
1984,2299,20
1984,2307,6
1984,2308,11
1984,2309,18
1984,2324,1
1984,2326,20
1984,2329,4
1984,2331,21
1984,2334,5
1984,2339,5
1984,2340,1
1984,2347,13
1984,2348,19
1984,2352,2
1984,2354,1
1984,2356,2
1984,2363,20
1984,2369,4
1984,2374,7
1984,2376,1
1984,2381,13
1984,2386,18
1984,2395,4
1984,2404,20
1984,2407,5
1984,2408,9
1984,2409,13
1984,2410,4
1984,2414,9
1984,2418,8
1984,2423,20
1984,2428,11
1984,2430,6
1984,2433,15
1984,2443,20
1984,2446,19
1984,2460,9
1984,2462,6
1984,2464,7
1984,2467,1
1984,2468,17
1984,2469,16
1984,2482,16
1984,2484,12
1984,2492,4
1984,2499,3
1984,2500,12
1984,2506,11
1984,2507,16
1984,2520,4
1984,2521,8
1984,2526,21
1984,2532,14
1984,2536,21
1984,2539,8
1984,2542,6
1984,2543,9
1984,2546,4
1984,2549,21
1984,2550,16
1984,2551,11
1984,2552,7
1984,2553,11
1984,2559,19
1984,2560,16
1984,2561,18
1984,2563,18
1984,2564,6
1984,2573,1
1984,2574,16
1984,2575,19
1984,2576,13
1984,2578,4
1984,2586,11
1984,2590,10
1984,2591,8
1984,2593,20
1984,2601,5
1984,2602,10
1984,2604,12
1984,2606,12
1984,2607,2
1984,2611,2
1984,2615,19
1984,2619,4
1984,2623,2
1984,2624,14
1984,2630,16
1984,2631,11
1984,2638,4
1984,2646,18
1984,2654,15
1984,2655,13
1985,1986,8
1985,1989,13
1985,1993,12
1985,1994,11
1985,1997,21
1985,2005,13
1985,2007,3
1985,2020,21
1985,2021,15
1985,2030,15
1985,2033,1
1985,2037,14
1985,2040,7
1985,2043,3
1985,2045,7
1985,2046,12
1985,2047,7
1985,2053,13
1985,2056,19
1985,2058,17
1985,2059,18
1985,2060,3
1985,2062,12
1985,2063,13
1985,2064,14
1985,2065,10
1985,2069,12
1985,2073,2
1985,2074,19
1985,2077,2
1985,2078,4
1985,2081,15
1985,2083,13
1985,2084,1
1985,2086,19
1985,2087,3
1985,2088,14
1985,2090,20
1985,2093,18
1985,2095,7
1985,2103,18
1985,2104,4
1985,2108,20
1985,2109,13
1985,2112,6
1985,2115,16
1985,2118,11
1985,2121,17
1985,2122,4
1985,2123,13
1985,2124,13
1985,2131,2
1985,2137,1
1985,2139,15
1985,2140,18
1985,2142,3
1985,2143,2
1985,2147,14
1985,2150,20
1985,2154,14
1985,2165,11
1985,2172,19
1985,2179,16
1985,2184,18
1985,2188,6
1985,2189,19
1985,2190,4
1985,2200,15
1985,2201,13
1985,2206,14
1985,2208,21
1985,2210,11
1985,2212,3
1985,2213,12
1985,2215,10
1985,2216,13
1985,2218,7
1985,2220,21
1985,2229,17
1985,2233,1
1985,2237,11
1985,2240,11
1985,2244,13
1985,2253,21
1985,2261,6
1985,2266,21
1985,2271,18
1985,2275,6
1985,2278,12
1985,2279,16
1985,2287,10
1985,2290,3
1985,2292,3
1985,2299,3
1985,2300,10
1985,2306,7
1985,2307,13
1985,2308,8
1985,2309,3
1985,2319,6
1985,2323,18
1985,2324,20
1985,2326,19
1985,2329,9
1985,2331,5
1985,2333,10
1985,2334,1
1985,2336,13
1985,2339,7
1985,2340,7
1985,2347,13
1985,2348,10
1985,2352,11
1985,2354,20
1985,2356,12
1985,2359,4
1985,2363,7
1985,2369,12
1985,2370,6
1985,2374,20
1985,2376,18
1985,2381,10
1985,2384,17
1985,2386,5
1985,2387,15
1985,2391,7
1985,2392,18
1985,2393,15
1985,2395,16
1985,2404,13
1985,2407,5
1985,2408,20
1985,2409,11
1985,2410,2
1985,2414,1
1985,2418,14
1985,2420,2
1985,2423,20
1985,2428,8
1985,2430,1
1985,2446,11
1985,2449,18
1985,2451,1
1985,2460,17
1985,2462,8
1985,2464,1
1985,2468,13
1985,2469,12
1985,2477,5
1985,2482,12
1985,2484,9
1985,2485,11
1985,2489,9
1985,2492,7
1985,2495,1
1985,2499,2
1985,2500,15
1985,2504,6
1985,2506,14
1985,2507,17
1985,2512,15
1985,2520,3
1985,2521,7
1985,2524,21
1985,2526,6
1985,2530,2
1985,2532,17
1985,2539,7
1985,2542,21
1985,2543,1
1985,2546,20
1985,2549,7
1985,2550,9
1985,2551,8
1985,2553,11
1985,2556,15
1985,2559,10
1985,2560,8
1985,2561,7
1985,2563,21
1985,2564,7
1985,2573,16
1985,2574,19
1985,2575,16
1985,2578,10
1985,2579,14
1985,2586,7
1985,2590,19
1985,2591,13
1985,2592,15
1985,2597,5
1985,2600,18
1985,2601,11
1985,2602,18
1985,2604,1
1985,2611,9
1985,2615,4
1985,2619,1
1985,2623,13
1985,2624,18
1985,2625,17
1985,2630,21
1985,2631,10
1985,2638,1
1985,2646,9
1985,2654,2
1985,2655,11
1986,1989,8
1986,1993,10
1986,2030,20
1986,2033,5
1986,2037,3
1986,2043,20
1986,2045,3
1986,2046,8
1986,2055,6
1986,2056,15
1986,2059,3
1986,2060,19
1986,2064,5
1986,2069,7
1986,2074,8
1986,2077,6
1986,2078,9
1986,2083,13
1986,2084,6
1986,2086,14
1986,2088,12
1986,2090,3
1986,2093,15
1986,2095,11
1986,2103,12
1986,2104,20
1986,2108,10
1986,2109,19
1986,2112,15
1986,2115,6
1986,2118,8
1986,2121,2
1986,2122,5
1986,2123,12
1986,2124,19
1986,2131,17
1986,2136,2
1986,2139,1
1986,2140,12
1986,2142,10
1986,2150,1
1986,2154,7
1986,2164,17
1986,2165,17
1986,2184,17
1986,2188,12
1986,2200,2
1986,2201,5
1986,2206,2
1986,2210,20
1986,2213,15
1986,2216,3
1986,2218,8
1986,2220,18
1986,2229,8
1986,2233,6
1986,2244,21
1986,2253,20
1986,2257,5
1986,2261,9
1986,2266,13
1986,2271,12
1986,2275,4
1986,2276,8
1986,2278,18
1986,2300,3
1986,2303,1
1986,2307,3
1986,2309,7
1986,2323,2
1986,2326,1
1986,2331,21
1986,2334,1
1986,2339,1
1986,2340,8
1986,2348,10
1986,2352,20
1986,2353,18
1986,2354,6
1986,2356,17
1986,2359,5
1986,2363,21
1986,2369,16
1986,2370,19
1986,2374,18
1986,2376,9
1986,2381,3
1986,2391,12
1986,2393,10
1986,2395,20
1986,2404,4
1986,2408,6
1986,2410,1
1986,2414,4
1986,2418,6
1986,2423,1
1986,2433,20
1986,2449,8
1986,2464,21
1986,2468,8
1986,2469,3
1986,2477,12
1986,2482,19
1986,2484,13
1986,2485,16
1986,2492,21
1986,2495,19
1986,2499,13
1986,2504,21
1986,2506,3
1986,2507,7
1986,2520,21
1986,2521,21
1986,2526,19
1986,2536,5
1986,2539,20
1986,2542,13
1986,2549,13
1986,2550,4
1986,2553,5
1986,2556,8
1986,2559,15
1986,2560,9
1986,2564,7
1986,2574,13
1986,2575,20
1986,2579,8
1986,2586,8
1986,2590,12
1986,2593,10
1986,2600,1
1986,2602,7
1986,2604,1
1986,2606,9
1986,2607,4
1986,2611,3
1986,2615,15
1986,2619,12
1986,2625,5
1986,2630,15
1986,2638,2
1986,2654,16
1986,2655,16
1987,2038,6
1987,2039,17
1987,2042,11
1987,2047,7
1987,2057,8
1987,2087,16
1987,2111,6
1987,2133,13
1987,2134,17
1987,2138,6
1987,2169,19
1987,2174,13
1987,2191,2
1987,2194,8
1987,2199,9
1987,2215,18
1987,2223,17
1987,2232,11
1987,2254,4
1987,2268,8
1987,2273,2
1987,2278,2
1987,2289,10
1987,2305,12
1987,2332,17
1987,2344,21
1987,2372,14
1987,2385,17
1987,2417,6
1987,2419,3
1987,2445,8
1987,2510,5
1987,2581,6
1988,1992,20
1988,2076,7
1988,2170,9
1988,2207,15
1988,2259,17
1988,2320,5
1988,2349,4
1988,2398,15
1988,2399,7
1988,2401,15
1988,2426,11
1988,2443,18
1988,2444,9
1988,2466,15
1988,2486,2
1988,2490,21
1988,2513,15
1988,2515,5
1988,2594,5
1988,2622,5
1988,2650,16
1989,1993,11
1989,2005,6
1989,2030,18
1989,2033,9
1989,2037,7
1989,2040,16
1989,2045,15
1989,2055,19
1989,2059,2
1989,2077,19
1989,2078,12
1989,2083,6
1989,2084,6
1989,2088,9
1989,2104,19
1989,2112,4
1989,2115,10
1989,2122,6
1989,2123,6
1989,2142,3
1989,2188,4
1989,2190,18
1989,2200,8
1989,2201,11
1989,2216,18
1989,2218,6
1989,2220,16
1989,2229,11
1989,2233,18
1989,2244,15
1989,2253,1
1989,2257,10
1989,2266,5
1989,2271,7
1989,2275,12
1989,2276,4
1989,2290,11
1989,2299,1
1989,2300,12
1989,2323,1
1989,2331,20
1989,2339,3
1989,2352,10
1989,2356,5
1989,2369,6
1989,2376,18
1989,2381,3
1989,2404,1
1989,2410,19
1989,2414,16
1989,2423,6
1989,2460,3
1989,2464,6
1989,2468,18
1989,2499,15
1989,2500,8
1989,2501,21
1989,2504,19
1989,2520,1
1989,2526,2
1989,2542,16
1989,2543,13
1989,2550,7
1989,2551,4
1989,2553,1
1989,2573,20
1989,2575,6
1989,2590,7
1989,2593,5
1989,2600,13
1989,2602,21
1989,2606,13
1989,2607,6
1989,2611,20
1989,2615,21
1989,2619,3
1989,2625,8
1989,2631,12
1990,2047,11
1990,2049,16
1990,2152,8
1990,2173,7
1990,2248,7
1990,2286,17
1990,2314,7
1990,2335,19
1990,2361,9
1990,2397,11
1990,2405,19
1990,2497,18
1990,2503,2
1990,2534,4
1990,2644,20
1991,1995,14
1991,1998,13
1991,2001,7
1991,2004,16
1991,2006,1
1991,2011,15
1991,2018,6
1991,2022,1
1991,2024,13
1991,2027,14
1991,2061,14
1991,2097,1
1991,2116,7
1991,2157,9
1991,2159,13
1991,2171,13
1991,2225,20
1991,2284,10
1991,2346,17
1991,2364,9
1991,2365,7
1991,2378,3
1991,2459,19
1991,2494,16
1991,2538,5
1991,2583,21
1991,2620,13
1991,2626,5
1991,2627,17
1991,2633,21
1991,2636,7
1991,2639,17
1991,2645,14
1991,2647,16
1991,2648,6
1991,2657,19
1991,2660,11
1992,2170,18
1992,2207,19
1992,2255,8
1992,2320,6
1992,2349,13
1992,2401,19
1992,2426,5
1992,2444,4
1992,2466,16
1992,2486,13
1992,2513,12
1992,2622,16
1992,2650,16
1993,1997,7
1993,2005,11
1993,2020,20
1993,2021,10
1993,2030,5
1993,2033,13
1993,2037,13
1993,2040,14
1993,2043,8
1993,2045,2
1993,2046,16
1993,2056,2
1993,2059,7
1993,2060,16
1993,2064,8
1993,2069,19
1993,2073,4
1993,2074,3
1993,2077,5
1993,2078,17
1993,2084,13
1993,2086,21
1993,2088,19
1993,2090,11
1993,2093,11
1993,2095,2
1993,2098,1
1993,2103,3
1993,2104,13
1993,2108,5
1993,2109,7
1993,2112,2
1993,2115,19
1993,2118,18
1993,2121,2
1993,2122,2
1993,2123,19
1993,2124,16
1993,2131,13
1993,2139,1
1993,2140,2
1993,2142,9
1993,2150,3
1993,2154,20
1993,2164,9
1993,2165,11
1993,2172,8
1993,2179,7
1993,2184,2
1993,2188,2
1993,2190,11
1993,2200,11
1993,2201,4
1993,2206,21
1993,2210,14
1993,2212,1
1993,2213,12
1993,2218,8
1993,2220,14
1993,2229,21
1993,2233,8
1993,2237,16
1993,2240,21
1993,2244,5
1993,2253,18
1993,2257,2
1993,2258,12
1993,2261,20
1993,2266,8
1993,2271,11
1993,2275,12
1993,2276,8
1993,2278,16
1993,2287,12
1993,2290,11
1993,2299,7
1993,2300,19
1993,2306,13
1993,2307,12
1993,2308,18
1993,2309,8
1993,2311,5
1993,2323,4
1993,2324,17
1993,2326,15
1993,2329,10
1993,2331,7
1993,2334,14
1993,2339,15
1993,2340,10
1993,2347,21
1993,2348,3
1993,2352,12
1993,2353,14
1993,2354,11
1993,2356,7
1993,2363,9
1993,2369,11
1993,2370,4
1993,2374,10
1993,2376,16
1993,2381,7
1993,2386,14
1993,2392,17
1993,2395,2
1993,2404,2
1993,2407,4
1993,2408,10
1993,2409,9
1993,2410,8
1993,2414,11
1993,2423,3
1993,2427,8
1993,2428,6
1993,2429,18
1993,2430,7
1993,2433,5
1993,2446,6
1993,2460,2
1993,2462,7
1993,2464,21
1993,2467,13
1993,2468,13
1993,2469,4
1993,2477,6
1993,2482,11
1993,2484,1
1993,2485,21
1993,2489,1
1993,2492,12
1993,2495,19
1993,2499,4
1993,2500,21
1993,2506,6
1993,2507,3
1993,2520,4
1993,2521,15
1993,2526,9
1993,2532,16
1993,2536,16
1993,2539,2
1993,2542,14
1993,2543,11
1993,2546,15
1993,2549,6
1993,2550,9
1993,2551,13
1993,2552,20
1993,2553,1
1993,2554,11
1993,2556,7
1993,2559,5
1993,2560,12
1993,2561,3
1993,2563,12
1993,2564,2
1993,2573,20
1993,2574,2
1993,2575,14
1993,2578,9
1993,2579,16
1993,2586,5
1993,2590,4
1993,2591,17
1993,2593,9
1993,2600,5
1993,2601,2
1993,2602,15
1993,2604,2
1993,2607,9
1993,2611,15
1993,2615,5
1993,2619,15
1993,2622,7
1993,2623,2
1993,2624,1
1993,2625,15
1993,2630,7
1993,2631,19
1993,2638,10
1993,2646,11
1993,2654,20
1993,2655,3
1994,2007,13
1994,2028,17
1994,2039,19
1994,2042,4
1994,2047,17
1994,2062,13
1994,2071,6
1994,2081,10
1994,2087,19
1994,2102,13
1994,2111,12
1994,2117,2
1994,2135,20
1994,2138,8
1994,2143,19
1994,2148,7
1994,2153,17
1994,2183,6
1994,2187,10
1994,2191,11
1994,2194,9
1994,2196,1
1994,2199,4
1994,2279,7
1994,2282,10
1994,2283,3
1994,2292,1
1994,2302,15
1994,2315,9
1994,2319,3
1994,2330,21
1994,2332,13
1994,2333,4
1994,2338,16
1994,2347,3
1994,2351,7
1994,2372,1
1994,2384,8
1994,2417,10
1994,2420,7
1994,2451,12
1994,2498,7
1994,2510,13
1994,2512,18
1994,2533,5
1994,2543,14
1994,2555,7
1994,2567,2
1994,2571,9
1994,2592,21
1994,2597,11
1994,2598,21
1994,2609,19
1994,2629,5
1995,1998,6
1995,1999,6
1995,2000,18
1995,2001,14
1995,2004,3
1995,2006,17
1995,2009,18
1995,2011,4
1995,2012,3
1995,2016,14
1995,2018,16
1995,2024,20
1995,2025,10
1995,2027,21
1995,2050,21
1995,2061,13
1995,2116,1
1995,2157,6
1995,2159,13
1995,2171,1
1995,2225,3
1995,2268,10
1995,2284,5
1995,2337,6
1995,2346,20
1995,2364,2
1995,2365,11
1995,2378,7
1995,2417,12
1995,2435,20
1995,2447,17
1995,2459,6
1995,2494,3
1995,2538,19
1995,2583,4
1995,2585,6
1995,2620,4
1995,2627,6
1995,2633,5
1995,2636,11
1995,2639,10
1995,2640,16
1995,2645,6
1995,2647,16
1995,2648,15
1995,2657,12
1995,2660,18
1996,2017,7
1996,2565,12
1996,2581,7
1997,2005,19
1997,2030,14
1997,2033,17
1997,2037,1
1997,2043,14
1997,2045,20
1997,2056,5
1997,2059,6
1997,2063,18
1997,2064,19
1997,2073,17
1997,2074,11
1997,2078,17
1997,2084,11
1997,2086,18
1997,2088,17
1997,2090,19
1997,2093,16
1997,2095,7
1997,2103,13
1997,2108,14
1997,2109,3
1997,2112,15
1997,2118,4
1997,2122,10
1997,2123,13
1997,2124,6
1997,2131,8
1997,2136,6
1997,2139,13
1997,2140,13
1997,2150,15
1997,2154,1
1997,2172,16
1997,2184,3
1997,2188,20
1997,2190,17
1997,2200,10
1997,2201,12
1997,2206,2
1997,2218,3
1997,2229,13
1997,2233,13
1997,2237,21
1997,2240,13
1997,2244,2
1997,2253,16
1997,2257,13
1997,2266,14
1997,2271,14
1997,2275,1
1997,2276,5
1997,2290,13
1997,2299,8
1997,2308,15
1997,2309,9
1997,2311,5
1997,2323,20
1997,2324,16
1997,2326,11
1997,2331,7
1997,2339,1
1997,2340,5
1997,2347,4
1997,2348,15
1997,2352,15
1997,2353,7
1997,2354,2
1997,2356,13
1997,2363,13
1997,2369,6
1997,2374,18
1997,2381,10
1997,2404,7
1997,2409,13
1997,2410,10
1997,2414,1
1997,2423,3
1997,2428,3
1997,2430,4
1997,2464,8
1997,2467,13
1997,2468,12
1997,2484,10
1997,2485,6
1997,2492,20
1997,2495,7
1997,2499,8
1997,2500,7
1997,2504,12
1997,2506,1
1997,2507,8
1997,2526,2
1997,2532,15
1997,2542,11
1997,2543,2
1997,2546,7
1997,2549,1
1997,2550,2
1997,2551,5
1997,2552,2
1997,2553,9
1997,2554,1
1997,2560,2
1997,2561,8
1997,2563,16
1997,2564,4
1997,2574,19
1997,2575,4
1997,2590,19
1997,2593,7
1997,2601,8
1997,2602,5
1997,2604,16
1997,2607,2
1997,2615,18
1997,2619,3
1997,2624,10
1997,2625,10
1997,2630,6
1997,2646,2
1997,2654,12
1997,2655,16
1998,2000,16
1998,2001,4
1998,2004,17
1998,2006,18
1998,2009,1
1998,2011,10
1998,2016,17
1998,2018,8
1998,2022,1
1998,2027,21
1998,2050,18
1998,2097,7
1998,2116,6
1998,2157,6
1998,2159,14
1998,2171,8
1998,2225,3
1998,2284,20
1998,2337,1
1998,2346,11
1998,2364,5
1998,2365,16
1998,2378,14
1998,2447,12
1998,2459,15
1998,2494,12
1998,2538,18
1998,2571,19
1998,2583,21
1998,2585,19
1998,2620,15
1998,2626,7
1998,2627,5
1998,2636,1
1998,2639,6
1998,2640,1
1998,2645,16
1998,2647,17
1998,2648,17
1998,2657,7
1998,2660,3
1999,2004,4
1999,2006,12
1999,2009,11
1999,2012,14
1999,2018,20
1999,2027,6
1999,2116,8
1999,2143,14
1999,2171,17
1999,2284,19
1999,2297,11
1999,2337,13
1999,2365,19
1999,2378,19
1999,2459,17
1999,2538,8
1999,2583,15
1999,2620,10
1999,2627,16
1999,2633,11
1999,2640,14
1999,2645,16
1999,2647,5
2000,2001,6
2000,2011,7
2000,2018,6
2000,2022,6
2000,2024,20
2000,2050,2
2000,2097,6
2000,2157,17
2000,2171,10
2000,2192,20
2000,2202,11
2000,2284,1
2000,2337,2
2000,2364,3
2000,2365,12
2000,2435,13
2000,2472,4
2000,2494,11
2000,2538,14
2000,2636,4
2000,2639,1
2000,2645,7
2000,2647,20
2001,2004,17
2001,2006,7
2001,2009,13
2001,2011,20
2001,2012,20
2001,2018,17
2001,2022,19
2001,2024,6
2001,2025,18
2001,2027,18
2001,2061,11
2001,2116,17
2001,2143,1
2001,2157,20
2001,2159,2
2001,2171,18
2001,2192,1
2001,2225,19
2001,2284,21
2001,2337,2
2001,2346,1
2001,2364,8
2001,2365,18
2001,2378,20
2001,2435,10
2001,2447,8
2001,2472,12
2001,2494,19
2001,2538,17
2001,2583,1
2001,2585,17
2001,2620,14
2001,2627,13
2001,2633,3
2001,2636,8
2001,2639,6
2001,2640,3
2001,2645,1
2001,2647,15
2001,2648,4
2001,2657,17
2001,2660,13
2002,2007,11
2002,2010,4
2002,2026,5
2002,2029,14
2002,2052,15
2002,2054,18
2002,2062,1
2002,2068,16
2002,2081,16
2002,2087,5
2002,2111,17
2002,2127,4
2002,2128,14
2002,2132,9
2002,2137,13
2002,2142,8
2002,2143,10
2002,2149,5
2002,2151,20
2002,2153,3
2002,2169,19
2002,2183,14
2002,2187,11
2002,2194,9
2002,2196,4
2002,2198,10
2002,2199,5
2002,2203,6
2002,2226,4
2002,2239,20
2002,2241,1
2002,2246,4
2002,2247,9
2002,2250,3
2002,2264,8
2002,2267,7
2002,2268,3
2002,2273,2
2002,2279,6
2002,2282,3
2002,2283,21
2002,2294,2
2002,2304,11
2002,2319,7
2002,2327,5
2002,2332,2
2002,2336,21
2002,2344,9
