input,out,weight
1691,3033,3
1691,3150,10
1691,3309,4
1691,3338,8
1691,3352,5
1691,3489,6
1691,3562,1
1691,3807,6
1691,4043,8
1691,4247,6
1691,4435,6
1691,4981,8
1691,5100,10
1691,5178,5
1691,5254,1
1691,5463,2
1691,5714,1
1691,6151,9
1691,6555,8
1691,6914,4
1691,7115,1
1691,7862,8
1691,7871,6
1693,2062,3
1693,2073,8
1701,1723,7
1701,1734,1
1701,1754,10
1701,1847,10
1701,1888,5
1701,1919,6
1701,1997,9
1701,2120,9
1701,2322,6
1701,2328,5
1701,2354,1
1701,2381,10
1701,2398,9
1701,2440,9
1701,2535,3
1701,2585,5
1701,2594,8
1701,2595,8
1701,2620,1
1701,2625,9
1701,2643,2
1701,2686,9
1701,2828,10
1701,2973,2
1701,2981,6
1701,3002,10
1701,3026,6
1701,3029,1
1701,3089,3
1701,3238,1
1701,3253,2
1701,3260,2
1701,3458,10
1701,3516,1
1701,3537,4
1701,3586,2
1701,3897,5
1701,4037,4
1701,4041,1
1701,4071,4
1701,4110,4
1701,4276,5
1701,4310,1
1701,4338,7
1701,4373,2
1701,4483,6
1701,4527,2
1701,4551,9
1701,4574,9
1701,4578,5
1701,4600,3
1701,4709,7
1701,4712,10
1701,4715,1
1701,4735,9
1701,4795,6
1701,4828,5
1701,4899,9
1701,5028,9
1701,5079,10
1701,5123,8
1701,5148,3
1701,5155,3
1701,5188,2
1701,5210,3
1701,5226,5
1701,5233,10
1701,5254,5
1701,5412,4
1701,5445,4
1701,5543,3
1701,5584,8
1701,5638,5
1701,5671,6
1701,5680,8
1701,5714,5
1701,5775,1
1701,5828,7
1701,6098,7
1701,6156,7
1701,6221,2
1701,6229,10
1701,6414,6
1701,6496,9
1701,6624,8
1701,6723,7
1701,6770,4
1701,6833,4
1701,6869,5
1701,7131,9
1701,7381,9
1701,7763,4
1701,7795,4
1701,7855,9
1701,7946,8
1694,1701,4
1695,1701,4
1696,1701,3
1696,1893,1
1697,1701,2
1697,1808,6
1697,1842,4
1697,1849,3
1697,1855,6
1697,1859,8
1697,1880,5
1697,1935,4
1697,1966,2
1697,2072,10
1697,2101,1
1697,2182,3
1697,2237,7
1697,2252,6
1697,2258,1
1697,2328,8
1697,2384,10
1697,2397,2
1697,2411,5
1697,2484,3
1697,2501,7
1697,2508,2
1697,2516,2
1697,2535,4
1697,2552,10
1697,2576,1
1697,2580,9
1697,2643,10
1697,2774,8
1697,2790,7
1697,2801,8
1697,2838,3
1697,2877,1
1697,2923,7
1697,3136,8
1697,3164,8
1697,3251,10
1697,3408,6
1697,3456,8
1697,3473,5
1697,3480,2
1697,3681,6
1697,3970,6
1697,4349,10
1697,4373,9
1697,4530,9
1697,4687,5
1697,5176,1
1697,5178,8
1697,5335,4
1697,5412,10
1697,5449,4
1697,5714,8
1697,5732,10
1697,5773,6
1697,5817,8
1697,6255,6
1698,1701,6
1699,1701,7
1700,1701,2
1700,1714,8
1700,1770,7
1700,1772,6
1700,1787,5
1700,1816,8
1700,1847,10
1700,1893,6
1700,1918,2
1700,1953,10
1700,1969,4
1700,1985,9
1700,1992,10
1700,2066,3
1700,2071,7
1700,2073,2
1700,2076,10
1700,2117,8
1700,2120,2
1700,2128,9
1700,2151,5
1700,2178,2
1700,2202,5
1700,2244,1
1700,2256,6
1700,2322,6
1700,2340,8
1700,2366,9
1700,2411,10
1700,2416,8
1700,2565,8
1700,2571,4
1700,2575,7
1700,2579,3
1700,2580,6
1700,2585,5
1700,2589,5
1700,2607,8
1700,2618,5
1700,2638,10
1700,2643,1
1700,2646,1
1700,2650,5
1700,2665,10
1700,2669,6
1700,2751,3
1700,2777,4
1700,2781,2
1700,2785,8
1700,2794,10
1700,2797,9
1700,2801,1
1700,2809,8
1700,2814,10
1700,2880,8
1700,2946,4
1700,3050,5
1700,3136,1
1700,3256,5
1700,3276,7
1700,3463,5
1700,3616,10
1700,3976,4
1700,4191,2
1700,4231,1
1700,4441,10
1700,4453,8
1700,4735,1
1700,5092,8
1700,5886,7
1700,8290,2
1711,1855,2
1711,1956,6
1711,2210,7
1711,2328,10
1711,3136,7
1705,1707,1
1705,1723,4
1705,1808,5
1705,1888,1
1705,1919,3
1705,2071,2
1705,2102,3
1705,2120,4
1705,2241,4
1705,2251,3
1705,2256,7
1705,2264,1
1705,2322,8
1705,2323,7
1705,2375,6
1705,2547,1
1705,2560,2
1705,2599,10
1705,2707,7
1705,2721,4
1705,2805,8
1705,2814,1
1705,2815,6
1705,2828,6
1705,2834,9
1705,2902,3
1705,2922,10
1705,2946,3
1705,2955,10
1705,2963,10
1705,2968,1
1705,2972,10
1705,2993,10
1705,2999,5
1705,3029,9
1705,3033,2
1706,2114,6
1706,2955,6
1707,1723,9
1707,1888,3
1707,1977,10
1707,2076,1
1707,2116,8
1707,2181,3
1707,2362,10
1707,2371,8
1707,2398,9
1707,2485,10
1707,2570,5
1707,2594,8
1707,2790,7
1707,2794,3
1707,2805,3
1707,2871,9
1707,2955,10
1707,3251,1
1707,4055,3
1707,4578,9
1707,5465,7
1707,7632,10
1709,2409,9
1709,2643,9
1709,2794,10
1714,2137,6
1714,2504,10
1714,5335,7
1715,1718,7
1716,1718,8
1716,1747,2
1716,1920,2
1716,2470,8
1717,1718,2
1717,1744,4
1717,1752,9
1717,1855,6
1717,1858,4
1717,1918,6
1717,1956,7
1717,1969,7
1717,1973,1
1717,1979,4
1717,1987,3
1717,2004,6
1717,2053,4
1717,2062,4
1717,2066,7
1717,2128,2
1717,2157,7
1717,2210,6
1717,2281,9
1717,2328,8
1717,2339,1
1717,2381,5
1717,2397,2
1717,2398,4
1717,2411,8
1717,2508,9
1717,2535,3
1717,2570,6
1717,2575,1
1717,2593,1
1717,2625,3
1717,2669,1
1717,2674,7
1717,2736,3
1717,2754,5
1717,2811,2
1717,2877,6
1717,2999,4
1717,3007,10
1717,3029,5
1717,3136,9
1717,3144,7
1717,3321,9
1717,3338,2
1717,3352,2
1717,3447,10
1717,3498,3
1717,3516,10
1717,3587,7
1717,3607,3
1717,3614,5
1717,3680,5
1717,3873,3
1717,3976,10
1717,4037,5
1717,4453,10
1717,4735,7
1717,5022,6
1717,5254,1
1717,5341,8
1717,5780,8
1717,6306,5
1717,6337,8
1717,6400,8
1717,6599,7
1717,7168,1
1717,8083,1
1717,8292,7
1717,8294,1
1717,8295,3
1719,1726,7
1719,1772,6
1719,1965,10
1719,2289,3
1719,3117,6
1719,4712,10
1720,1726,4
1720,1965,8
1720,2485,5
1720,5103,7
1720,5106,8
1720,5922,1
1720,5925,9
1720,6227,5
1720,6327,8
1720,7860,7
1721,1726,3
1722,1726,9
1722,1808,8
1722,2079,1
1722,5106,2
1722,5563,1
1722,5818,4
1722,5925,1
1722,6151,5
1722,6227,4
1722,7587,3
1723,1726,4
1688,1723,7
1688,1726,6
1688,1965,2
1688,1966,9
1688,2485,3
1688,2653,7
1688,2871,4
1688,2955,7
1688,3144,1
1688,3192,4
1688,3537,5
1688,4162,8
1688,4179,1
1688,4827,10
1688,5106,9
1688,5798,7
1688,6227,8
1688,6496,4
1688,6739,6
1688,8174,4
1724,1726,5
1725,1726,3
1729,1754,7
1729,1857,4
1729,1888,7
1729,1893,2
1729,2014,7
1729,2264,2
1729,2348,4
1729,2470,2
1729,2535,7
1729,2580,5
1729,2856,4
1729,3084,8
1729,3265,8
1729,4037,3
1729,8290,7
1732,1772,8
1732,1805,10
1732,1811,10
1732,1893,4
1732,1908,4
1732,1956,4
1732,2256,6
1732,2474,10
1732,2594,5
1732,2651,3
1732,2955,7
1732,3307,3
1730,1732,5
1730,1772,8
1730,1859,7
1730,2016,8
1730,2072,9
1730,2109,7
1730,2246,7
1730,2323,7
1730,2328,2
1730,2339,6
1730,2348,1
1730,2385,1
1730,2397,6
1730,2398,8
1730,2400,3
1730,2576,10
1730,2579,1
1730,2625,2
1730,2643,3
1730,2763,7
1730,2871,4
1730,3050,6
1730,3253,10
1730,3443,7
1730,3804,4
1730,3970,1
1730,3976,8
1730,4037,6
1730,4110,6
1730,4191,6
1730,4199,8
1730,4384,1
1730,4735,10
1730,6094,4
1730,8294,2
1731,1732,5
1733,1799,7
1733,1816,1
1733,1966,3
1733,2364,5
1733,2516,10
1733,2651,3
1733,2657,1
1733,3015,4
1733,3073,10
1733,3089,5
1733,3238,9
1733,3334,10
1733,3352,6
1733,3433,10
1733,3607,4
1733,3970,1
1733,4099,3
1733,4335,10
1733,4735,6
1733,4786,8
1733,4875,3
1733,5210,7
1733,5254,1
1733,5449,1
1733,5527,8
1733,5714,5
1733,5936,5
1733,6337,10
1733,6347,4
1733,6481,4
1733,6774,5
1733,7143,8
1733,7620,1
1733,7632,9
1733,7699,10
1734,1754,10
1734,1808,3
1734,1893,3
1734,1918,5
1734,1969,4
1734,2066,10
1734,2128,9
1734,2241,2
1734,2246,10
1734,2328,7
1734,2354,1
1734,2398,8
1734,2474,5
1734,2485,3
1734,2508,4
1734,2535,5
1734,2593,3
1734,2595,7
1734,2625,10
1734,2696,8
1734,2727,10
1734,2912,1
1734,3258,10
1734,3265,8
1734,3473,2
1734,3537,6
1734,4037,1
1734,4043,9
1734,4310,8
1734,4335,6
1734,4875,1
1734,4929,5
1734,4954,10
1734,5002,2
1734,5178,5
1734,5233,3
1734,5697,1
1734,6462,1
1734,6553,10
1734,7632,5
1734,7651,9
1734,7961,9
1737,2799,3
1737,3376,5
1737,5178,4
1737,5301,3
1737,5624,6
1737,5760,8
1737,6098,4
1737,6340,6
1738,1811,4
1738,2085,4
1741,2174,7
1741,2322,1
1741,2501,3
1741,2877,7
1746,1788,7
1746,1848,6
1746,1893,9
1746,2237,4
1746,8291,3
1742,1746,5
1742,1780,7
1742,1859,9
1742,1901,10
1743,1746,2
1744,1746,1
1744,2508,3
1744,2657,9
1744,2900,9
1744,3024,3
1744,3435,4
1744,3776,7
1745,1746,5
1747,2479,5
1747,3452,7
1747,3480,8
1748,1984,2
1748,2237,3
1748,2264,1
1748,2398,7
1748,2456,3
1748,2506,3
1748,2517,7
1748,2565,9
1748,2643,10
1748,2665,5
1748,2669,9
1748,2774,10
1748,2923,10
1748,3009,10
1748,3026,7
1748,3030,1
1748,3117,5
1748,3191,1
1748,3310,10
1748,3334,8
1748,3376,7
1748,3394,6
1748,3443,9
1748,3452,9
1748,3480,2
1748,3548,10
1748,3562,8
1748,3635,10
1748,3661,2
1748,3755,1
1748,3976,8
1748,4013,4
1748,4037,4
1748,4103,8
1748,4110,5
1748,4179,1
1748,4189,5
1748,4191,7
1748,4199,8
1748,4351,1
1748,4424,9
1748,4463,5
1748,4480,5
1748,4500,10
1748,4588,5
1748,4605,2
1748,4797,7
1748,4815,6
1748,5100,3
1748,5115,7
1748,5738,5
1748,5817,7
1748,5887,7
1748,6006,3
1748,6123,4
1748,6320,6
1748,6442,3
1748,6634,9
1748,6993,4
1748,7386,5
1748,7809,1
1748,7890,7
1748,7946,1
1748,8249,7
1748,8275,6
1748,8291,10
1749,1783,10
1749,1918,9
1749,1919,3
1749,1997,1
1749,2062,9
1749,2072,3
1749,2145,8
1749,2210,7
1749,2231,10
1749,2285,9
1749,2329,4
1749,2338,9
1749,2398,2
1749,2470,3
1749,2490,7
1749,2508,2
1749,2576,3
1749,2594,4
1749,2604,6
1749,2625,4
1749,2643,7
1749,2651,10
1749,2653,4
1749,2654,10
1749,2662,5
1749,2674,5
1749,2700,9
1749,2707,5
1749,2713,5
1749,2747,8
1749,2754,9
1749,2763,2
1749,2859,3
1749,2877,6
1749,2912,10
1749,2951,4
1749,2991,5
1749,2993,7
1749,3020,6
1749,3030,6
1749,3033,6
1749,3130,9
1749,3173,4
1749,3243,8
1749,3260,1
1749,3307,7
1749,3435,10
1749,3483,6
1749,3516,8
1749,3538,9
1749,3562,5
1749,3670,4
1749,3755,4
1749,3843,3
1749,3926,1
1749,3937,4
1749,4021,8
1749,8290,10
1749,8293,6
1758,1788,4
1758,1802,6
1753,1758,9
1754,1758,3
1754,1893,8
1754,1918,10
1754,1956,10
1754,2066,3
1754,2117,7
1754,2211,9
1754,2240,2
1754,2251,6
1754,2345,6
1754,2456,2
1754,2625,3
1754,2801,6
1754,3371,5
1754,3787,1
1754,3958,8
1755,1758,6
1756,1758,2
1756,1780,4
1756,1783,3
1756,1787,6
1756,1788,4
1756,1791,2
1756,1798,8
1756,1802,10
1756,1805,8
1756,1811,7
1756,1816,9
1756,1835,6
1756,1836,7
1756,1842,1
1756,1849,3
1756,1859,8
1756,1888,1
1756,1901,1
1756,1903,2
1756,1908,6
1756,1918,8
1756,1964,8
1756,1973,10
1756,1977,7
1756,2062,5
1756,2071,2
1756,2073,5
1756,2145,7
1756,2193,3
1756,2240,7
1756,2246,8
1756,2253,4
1756,2273,4
1756,2332,2
1756,2385,5
1756,2397,9
1756,2400,6
1756,2426,5
1756,2435,10
1756,2470,6
1756,2479,3
1756,2517,6
1756,2547,5
1756,2560,2
1756,2579,4
1756,2955,9
1756,2963,2
1756,2966,10
1756,2972,1
1756,2977,10
1757,1758,1
1757,1783,5
1757,1788,7
1757,1791,9
1757,1849,3
1757,1855,2
1757,1857,9
1757,1920,5
1757,1973,5
1757,2106,10
1757,2151,8
1757,8290,7
1761,1770,3
1762,1774,7
1762,2160,9
1762,2620,4
1762,3297,5
1762,3830,8
1762,4065,9
1762,4412,9
1762,4441,6
1762,4709,4
1762,4712,3
1762,4713,1
1762,5254,7
1762,5321,4
1762,5596,8
1762,5714,1
1762,5811,1
1762,5829,4
1762,5871,4
1762,6004,7
1762,6221,6
1762,6299,5
1762,6347,4
1762,6388,2
1762,6560,5
1762,6613,1
1762,6632,5
1762,6665,1
1762,6699,6
1762,6700,4
1762,6725,5
1762,6755,5
1762,6770,2
1762,6777,6
1762,6788,8
1762,6809,10
1762,6832,6
1762,6833,5
1762,6850,4
1762,7047,7
1762,7647,1
1762,8002,9
1762,8297,8
1764,1811,1
1765,1849,9
1765,1983,4
1766,1768,4
1766,1791,2
1766,1835,3
1766,1842,10
1766,1964,2
1766,2062,5
1766,2182,8
1766,2240,4
1766,2290,6
1766,2345,4
1766,2397,5
1766,2435,2
1766,2470,1
1766,2490,4
1766,2517,7
1766,2777,10
1766,2955,4
1766,8290,10
1767,1768,6
1767,1772,7
1767,1774,9
1767,1777,2
1767,1780,6
1767,1802,1
1767,1811,6
1767,1847,1
1767,1915,6
1767,1918,7
1767,1919,2
1767,2066,9
1767,2097,7
1767,2114,9
1767,2209,6
1767,2237,6
1767,2256,10
1767,2277,1
1767,2328,4
1767,2340,4
1767,2381,10
1767,2398,5
1767,2411,6
1767,2547,7
1767,2576,10
1767,2585,8
1767,2620,3
1767,2625,7
1767,2654,3
1767,2678,2
1767,2686,10
1767,2727,10
1767,2775,2
1767,2781,3
1767,2794,9
1767,2797,6
1767,2809,3
1767,2834,3
1767,2900,8
1767,2909,2
1767,2932,2
1767,2946,8
1767,2955,8
1767,2963,2
1767,2991,10
1767,3029,8
1767,3033,10
1767,3200,4
1767,3291,3
1767,3334,10
1767,3338,5
1767,3352,2
1767,3408,2
1767,3446,9
1767,3473,7
1767,3480,8
1767,3541,7
1767,3680,9
1767,3803,7
1767,3807,10
1767,3813,1
1767,3847,1
1767,3926,1
1767,3937,4
1767,3946,9
1767,4037,6
1767,4110,2
1767,4138,1
1767,4191,8
1767,4247,8
1767,4290,9
1767,4453,3
1767,4828,8
1767,5100,9
1767,5233,3
1767,5254,10
1767,5714,3
1767,6437,1
1767,6496,3
1767,7131,9
1767,8293,3
1770,1771,5
1769,1770,3
1769,1781,4
1769,1965,1
1769,1966,10
1769,2102,5
1769,2117,1
1769,2120,2
1769,2253,9
1769,2371,2
1769,2479,7
1769,2504,3
1769,2516,10
1769,2517,9
1769,2535,10
1769,2547,10
1769,2560,4
1769,2571,2
1769,2580,6
1769,2587,8
1769,2593,7
1769,2617,4
1769,2619,2
1769,2625,4
1769,2643,5
1769,2654,10
1769,2655,8
1769,2697,6
1769,2774,10
1769,2785,10
1769,2794,7
1769,2828,8
1769,2922,8
1769,2968,4
1769,3027,5
1769,3117,6
1769,3125,10
1769,3253,3
1769,3352,2
1769,3376,6
1769,3537,9
1769,3615,10
1769,3803,3
1769,3898,9
1769,4040,1
1769,4043,9
1769,4361,2
1769,4712,3
1769,5327,1
1769,5680,10
1769,6441,10
1769,7478,6
1769,7683,1
1772,1774,8
1772,1780,8
1772,1783,3
1772,1787,10
1772,1791,10
1772,1798,3
1772,1805,8
1772,1811,10
1772,1836,3
1772,1842,6
1772,1847,9
1772,1859,4
1772,1861,8
1772,1864,7
1772,1880,1
1772,1884,1
1772,1888,6
1772,1893,7
1772,1903,10
1772,1918,9
1772,1927,6
1772,1955,1
1772,1956,4
1772,1964,4
1772,1966,8
1772,1977,7
1772,1987,1
1772,1992,9
1772,1997,4
1772,2066,3
1772,2069,8
1772,2071,6
1772,2083,2
1772,2095,1
1772,2101,5
1772,2106,3
1772,2112,1
1772,2117,2
1772,2120,3
1772,2121,4
1772,2128,5
1772,2151,5
1772,2157,10
1772,2168,1
1772,2174,2
1772,2178,9
1772,2210,4
1772,2246,1
1772,2264,1
1772,2294,3
1772,2329,1
1772,2333,1
1772,2339,2
1772,2341,8
1772,2348,5
1772,2397,1
1772,2400,9
1772,2409,3
1772,2410,6
1772,2423,2
1772,2425,3
1772,2490,5
1772,2501,5
1772,2504,3
1772,2535,3
1772,2580,4
1772,2618,3
1772,2619,2
1772,2625,7
1772,2638,8
1772,2647,10
1772,2670,6
1772,2685,1
1772,2720,10
1772,2777,7
1772,2785,3
1772,2794,9
1772,2797,8
1772,2798,8
1772,2801,5
1772,2814,5
1772,2877,10
1772,2880,10
1772,3024,2
1772,3136,9
1772,3258,5
1772,3260,3
1772,3650,5
1772,3755,9
1772,3812,5
1772,3922,6
1772,3933,9
1772,3967,10
1772,3970,10
1772,3999,2
1772,4021,1
1772,4024,8
1772,8290,8
1772,8291,7
1772,8292,7
1772,8293,4
1759,1780,9
1759,1966,1
1773,1774,6
1777,2625,3
1775,1777,8
1778,1780,5
1778,1791,3
1778,1819,3
1778,1884,6
1778,1920,5
1778,1955,3
1778,1966,6
1781,2114,7
1781,2410,8
1781,2507,3
1781,2625,5
1781,2657,4
1751,1787,3
1751,1979,4
1751,2016,1
1751,2211,6
1751,2252,4
1751,2508,10
1751,2535,10
1751,2625,7
1751,2651,6
1751,2654,2
1751,2951,10
1751,3018,8
1751,3180,3
1751,3260,6
1751,3307,7
1751,3338,7
1751,3371,6
1751,3812,7
1751,3887,7
1751,3926,2
1751,3937,10
1751,4021,1
1783,1903,10
1783,1918,7
1783,1992,9
1783,1997,3
1783,2062,4
1783,2066,1
1783,2071,2
1783,2120,2
1783,2237,9
1783,2241,7
1783,2246,2
1783,2251,4
1783,2322,2
1783,2398,5
1783,2410,2
1783,2474,6
1783,2510,5
1783,2585,5
1783,2594,9
1783,2618,1
1783,2625,5
1783,2653,6
1783,2713,5
1783,2746,7
1783,2790,4
1783,2805,4
1783,3005,6
1783,3030,5
1783,3130,10
1783,3260,10
1783,3307,8
1783,3464,6
1783,3537,2
1783,3562,8
1783,3580,10
1783,3748,3
1783,4811,3
1783,6148,8
1783,6553,5
1783,8290,2
1789,1920,9
1789,2144,4
1789,2251,6
1789,2787,4
1789,3796,4
1789,5452,4
1789,5824,4
1789,7833,9
1789,7871,3
1790,1791,8
1790,2814,10
1792,1793,7
1792,1805,10
1792,1842,1
1792,1857,10
1792,1858,8
1792,1861,10
1792,1864,3
1792,1908,9
1792,1920,1
1792,1973,7
1792,1987,3
1792,2055,6
1792,2060,7
1792,2073,2
1792,2095,8
1792,2157,3
1792,2625,3
1792,2754,3
1792,2777,8
1792,2801,10
1792,8290,6
1795,1798,5
1795,1805,4
1795,1814,5
1795,1919,5
1795,2016,3
1795,2210,7
1795,2251,9
1795,2290,3
1795,2324,6
1795,2364,9
1795,2510,3
1795,2542,5
1795,2700,3
1795,2747,5
1795,2809,2
1795,2811,3
1795,2819,2
1795,2912,8
1795,2973,1
1795,3020,1
1795,3258,3
1795,3265,9
1795,3284,9
1795,3352,4
1795,3393,5
1795,3408,2
1795,3439,3
1795,3843,7
1795,4043,4
1795,5073,6
1795,5083,2
1795,5092,7
1795,5773,1
1795,5814,7
1795,7186,9
679,1798,2
1796,1798,1
1796,1982,1
1796,2160,3
1796,2440,10
1796,3459,9
1796,3614,5
1796,3897,1
1796,4099,8
1796,4483,2
1796,4536,6
1796,4717,5
1796,4748,4
1796,4795,1
1796,5200,10
1796,5210,7
1796,5254,1
1796,5273,10
1796,5524,3
1796,5684,1
1796,5697,7
1796,5739,5
1796,5814,9
1796,5871,3
1796,5980,9
1796,6221,6
1796,6270,2
1796,6305,10
1796,6327,5
1796,6505,1
1796,6552,10
1796,6560,5
1796,6736,4
1796,6739,7
1796,6774,5
1796,6832,8
1796,7094,8
1796,7168,9
1796,8297,10
1797,1798,4
1799,1966,3
1799,2223,9
1799,2516,6
1799,2535,8
1799,2565,4
1799,2576,4
1799,2655,8
1799,2697,1
1799,2790,1
1799,2912,5
1799,3452,8
1799,3456,9
1799,3498,4
1799,3796,1
1799,3803,4
1799,3830,9
1799,3969,7
1799,3970,10
1799,4043,10
1799,4058,6
1799,4662,2
1799,4735,5
1799,4792,7
1799,4981,8
1799,5178,1
1799,5412,3
1799,5459,4
1799,5463,8
1799,5545,3
1799,5563,3
1799,5569,8
1799,5684,4
1799,5693,10
1799,5798,2
1799,5804,8
1799,5814,4
1799,5950,2
1799,6044,3
1799,6221,6
1799,6555,4
1799,6595,2
1799,6665,6
1799,6715,10
1799,7012,9
1799,7809,6
1799,7908,4
1800,1836,7
1800,1842,10
1800,1858,9
1800,1908,9
1800,2246,1
1800,2479,3
1800,2774,9
1800,4175,1
1800,6334,4
1800,6496,5
1800,6715,4
1800,8291,2
1811,1973,8
1811,2001,7
1811,2114,4
1811,2160,3
1811,2240,2
1811,2332,7
1811,2371,9
1811,2625,6
1811,2643,5
1811,2651,3
1811,2654,7
1811,2693,1
1811,3238,10
1811,3266,6
1811,3307,10
1811,3629,6
1811,3634,1
1811,4349,5
1811,4536,1
1811,4574,2
1811,4632,6
1811,5028,6
1811,5445,3
1811,5891,1
1811,6151,5
1811,6328,3
1811,6699,2
1811,7092,8
1811,7280,5
1811,7587,9
1811,7910,6
1803,1811,1
1803,1842,1
1803,1919,5
1803,2071,7
1803,2109,7
1803,2168,1
1803,2697,7
1803,3002,4
1803,3537,8
1803,4297,10
1803,6226,9
1803,8290,10
1804,1811,7
1805,1811,5
1805,1893,1
1806,1811,2
1807,1811,1
1807,2354,3
1807,3059,1
1807,3796,6
1807,4247,8
1807,4653,2
1807,5484,3
1807,5511,5
1808,1811,7
1808,1816,7
1808,1847,8
1808,1888,10
1808,1919,2
1808,1927,6
1808,1969,5
1808,1977,1
1808,1992,2
1808,2004,8
1808,2066,6
1808,2106,7
1808,2117,10
1808,2120,9
1808,2121,3
1808,2145,5
1808,2157,6
1808,2174,2
1808,2195,7
1808,2234,2
1808,2256,9
1808,2297,4
1808,2328,7
1808,2375,8
1808,2385,1
1808,2410,8
1808,2475,7
1808,2485,1
1808,2510,3
1808,2517,10
1808,2535,3
1808,2542,6
1808,2547,6
1808,2560,4
1808,2576,8
1808,2579,5
1808,2587,8
1808,2589,1
1808,2591,4
1808,2595,3
1808,2599,7
1808,2604,4
1808,2605,3
1808,2629,5
1808,2645,9
1808,2646,2
1808,2651,10
1808,2652,2
1808,2669,8
1808,2708,8
1808,2751,8
1808,2794,10
1808,2834,4
1808,2900,8
1808,2922,8
1808,2955,6
1808,2963,6
1808,3028,9
1808,3130,3
1808,3136,3
1808,3320,9
1808,3352,3
1808,3404,8
1808,3408,7
1808,3498,9
1808,3516,9
1808,3976,7
1808,4103,1
1808,4124,7
1808,4191,6
1808,4256,4
1808,4338,6
1808,4453,2
1808,4735,3
1808,5215,4
1808,5254,10
1808,5271,5
1808,5296,1
1808,5459,6
1808,5482,2
1808,5683,6
1808,5714,10
1808,5721,3
1808,5947,1
1808,5969,2
1808,5980,9
1808,8290,1
1808,8291,3
1808,8293,2
1809,1811,1
1809,1859,3
1810,1811,8
1812,1842,8
1812,1855,5
1812,3371,6
1813,1842,3
1813,2144,9
1813,2145,8
1813,2210,4
1813,2535,2
1813,2655,8
1813,2746,4
1813,2760,2
1813,2871,3
1813,3014,4
1813,3024,4
1813,3026,4
1813,3028,6
1813,3034,2
1813,3117,3
1813,3125,6
1813,3144,1
1813,3260,2
1813,3321,9
1813,3439,9
1813,3453,4
1813,3454,10
1813,3557,6
1813,3800,6
1813,3812,6
1813,3956,5
1813,3967,7
1813,4011,2
1813,4021,2
1813,4024,5
1813,4051,5
1813,4072,9
1813,4531,9
1813,4552,1
1813,4578,6
1813,7279,8
1814,1919,3
1814,2001,3
1814,2134,9
1814,2225,4
1814,2251,9
1814,2256,2
1814,2276,6
1814,2323,8
1814,2440,8
1814,2547,7
1814,2550,5
1814,2560,1
1814,2593,6
1814,2594,1
1814,2620,2
1814,2625,6
1814,2651,7
1814,2653,2
1814,2654,2
1814,2657,8
1814,2660,6
1814,2697,8
1814,2707,6
1814,2721,7
1814,2724,3
1814,2775,3
1814,2815,2
1814,2830,2
1814,2856,10
1814,2900,8
1814,2955,6
1814,2963,7
1814,2966,10
1814,2968,1
1814,2972,1
1814,2977,1
1814,2979,9
1814,2981,3
1814,2991,9
1814,2993,7
1814,2999,8
1814,3029,1
1814,3033,1
1814,3034,4
1814,3050,5
1814,3056,2
1814,3099,7
1814,3117,1
1814,3130,7
1814,3140,5
1814,3150,2
1814,3253,8
1814,3291,1
1814,3334,3
1814,3456,2
1814,3459,2
1814,3516,4
1814,3645,7
1814,3720,2
1814,3842,3
1814,4117,2
1814,4299,2
1814,4422,1
1814,4777,1
1814,4944,2
1814,5210,6
1814,5305,6
1814,5412,7
1814,5454,3
1814,5737,8
1814,5798,8
1814,5819,7
1814,5902,8
1814,6001,2
1814,6004,3
1814,6023,5
1814,6124,9
1814,6421,1
1814,6462,4
1814,6566,8
1814,7168,2
1814,7553,4
1814,7699,4
1814,8186,4
1814,8192,4
1814,8219,9
1814,8224,5
1814,8237,9
1814,8293,9
1814,8294,7
1816,2066,3
1816,2256,10
1816,2625,8
1816,3755,3
1816,4335,2
1816,5146,2
1816,7620,3
1816,8290,3
1820,1888,8
1820,1918,10
1820,1919,8
1820,1956,7
1820,1992,4
1820,2053,3
1820,2062,3
1820,2102,6
1820,2117,4
1820,2120,8
1820,2128,5
1820,2225,8
1820,2231,8
1820,2256,3
1820,2290,7
1820,2297,6
1820,2322,6
1820,2323,5
1820,2328,10
1820,2333,1
1820,2338,2
1820,2366,4
1820,2400,7
1820,2411,4
1820,2426,9
1820,2499,4
1820,2508,9
1820,2510,8
1820,2585,7
1820,2593,3
1820,2594,9
1820,2599,4
1820,2625,2
1820,2643,7
1820,2645,10
1820,2654,5
1820,2660,4
1820,2665,5
1820,2685,8
1820,2686,1
1820,2693,6
1820,2697,4
1820,2727,1
1820,2736,7
1820,2754,3
1820,2814,9
1820,2838,7
1820,2856,2
1820,2963,4
1820,2991,5
1820,3089,2
1820,3117,8
1820,3253,4
1820,3276,2
1820,3404,6
1820,3557,5
1820,3650,10
1820,3807,1
1820,3892,9
1820,3903,1
1820,8292,7
1821,3117,3
1821,3516,9
1821,3548,10
1821,3669,7
1821,8291,2
1822,1880,9
1822,1893,8
1822,1903,2
1822,1908,7
1822,1966,3
1822,2073,5
1823,1842,1
1823,1855,9
1823,1858,3
1823,1893,6
1823,1953,4
1823,1956,8
1823,1963,8
1823,2128,5
1823,2381,5
1823,2511,6
1823,2565,6
1823,2822,7
1823,3456,5
1823,3460,10
1823,3830,5
1823,4065,3
1823,4247,3
1823,4315,9
